335 3 4 5 4 5 5 3 12 3071
335 4 5 5 5 3 3 4 12 3071
335 5 5 4 4 5 3 2 13 3071
335 7 4 4 4 3 2 3 12 3071
335 9 5 5 5 1 1 3 8 3071
335 10 3 3 2 3 3 4 7 3071
335 12 3 2 1 1 1 5 7 3071
335 13 3 3 4 4 4 3 7 3071
335 15 4 2 2 4 5 4 12 3071
335 16 4 2 2 4 -999 4 2 3071
335 17 5 5 5 4 4 4 11 3071
335 18 4 3 3 4 4 5 12 3071
335 20 4 2 2 1 1 5 11 3071
335 22 5 5 2 3 3 5 4 3071
335 27 3 2 3 4 4 3 7 3071
336 3 5 4 2 2 1 3 7 107
336 5 5 5 3 2 2 3 7 107
336 7 4 1 1 -999 -999 4 8 107
336 8 4 2 1 -999 -999 3 8 107
336 9 4 4 3 3 2 4 8 107
336 10 4 2 3 4 4 4 7 107
336 11 4 4 1 2 2 5 8 107
336 13 4 3 2 -999 3 3 9 107
336 14 5 2 2 3 2 5 8 107
336 15 5 3 1 4 4 3 9 107
336 17 4 2 2 4 3 4 9 107
336 18 5 2 2 2 1 5 9 107
336 19 5 3 2 1 1 3 8 107
336 20 4 3 1 1 1 3 10 107
336 22 4 3 3 3 3 3 10 107
336 23 4 3 3 2 1 3 9 107
336 24 3 2 2 3 3 3 8 107
336 25 4 3 1 3 3 3 7 107
336 26 5 4 2 4 4 4 9 107
336 27 3 3 3 4 3 4 12 107
337 3 -999 -999 -999 4 2 4 11 6
337 4 4 3 2 2 2 4 6 6
337 5 4 1 2 3 2 3 8 6
337 6 4 3 4 1 1 4 9 6
337 7 3 3 3 3 3 4 7 6
337 8 4 -999 2 3 3 4 3 6
338 3 5 5 5 4 4 4 11 24
338 4 5 3 4 -999 -999 4 9 24
338 5 5 5 4 4 3 4 -999 24
338 7 5 5 5 5 5 3 9 24
338 8 5 5 5 4 4 3 7 24
338 9 5 5 5 5 4 4 13 24
338 10 4 5 3 4 4 3 8 24
338 11 5 3 3 4 4 3 11 24
338 12 4 5 3 4 4 4 10 24
338 13 5 5 4 4 4 4 5 24
338 14 5 5 1 3 3 3 9 24
338 16 5 1 2 5 5 4 5 24
338 17 3 3 3 3 3 3 3 24
338 22 3 2 2 4 4 3 1 24
338 23 3 2 3 -999 -999 3 1 24
338 24 4 1 1 4 4 5 2 24
338 25 3 1 2 5 4 3 1 24
338 26 4 2 2 2 2 4 1 24
339 4 -999 -999 -999 -999 -999 3 4 42
339 5 4 4 4 2 2 5 -999 42
339 22 4 2 2 4 3 4 6 42
339 23 4 3 3 3 3 4 2 42
340 4 4 4 3 2 2 3 12 116
340 5 5 5 5 1 1 3 12 116
340 7 5 4 3 2 2 5 13 116
340 9 5 5 4 3 3 4 12 116
340 10 5 5 4 2 3 2 12 116
340 11 5 5 3 2 4 5 12 116
340 13 4 4 4 3 2 3 12 116
340 14 5 2 3 3 4 5 12 116
340 15 5 -999 -999 3 3 3 12 116
340 16 4 5 4 2 2 4 11 116
340 17 4 3 3 5 -999 2 10 116
340 18 5 5 4 2 1 3 10 116
340 20 4 3 4 4 -999 3 8 116
340 21 5 4 2 4 4 5 8 116
340 22 5 5 4 1 2 5 9 116
340 23 4 4 3 1 1 4 9 116
340 24 3 2 2 4 4 4 11 116
340 25 4 4 3 4 2 5 7 116
340 26 4 2 2 4 4 4 5 116
340 27 5 4 4 5 5 4 10 116
341 3 4 4 2 4 4 3 12 65
341 4 4 4 2 4 4 3 3 65
341 5 3 3 3 3 3 3 10 65
341 6 5 4 4 4 4 3 9 65
341 9 4 3 2 4 4 4 6 65
341 10 4 4 4 3 3 3 -999 65
341 11 4 3 2 1 1 5 6 65
341 12 5 5 4 4 3 3 6 65
341 13 4 4 4 2 2 5 5 65
341 14 5 3 2 1 1 3 5 65
341 16 3 3 3 2 1 4 7 65
341 17 4 3 2 2 2 4 5 65
341 18 4 2 1 1 1 3 4 65
341 20 5 4 1 2 -999 3 -999 65
341 22 4 3 3 3 2 3 4 65
341 24 4 3 2 -999 -999 3 2 65
341 25 4 3 2 3 3 3 4 65
341 26 4 3 2 3 3 3 1 65
341 27 4 4 1 3 3 5 5 65
342 3 4 3 2 3 3 4 1 421
342 4 4 3 1 5 4 3 3 421
342 7 4 2 2 2 2 4 5 421
342 8 3 3 3 3 3 4 8 421
342 10 4 4 4 -999 3 2 12 421
342 12 4 4 4 4 4 3 11 421
342 13 4 3 2 1 2 3 12 421
342 14 4 3 2 2 2 5 8 421
342 15 5 5 3 3 3 3 13 421
342 16 4 2 2 4 4 4 10 421
342 19 4 2 1 4 3 3 14 421
342 20 5 5 5 5 5 3 13 421
342 21 5 3 5 2 2 4 9 421
342 22 3 3 3 4 4 3 11 421
342 24 5 5 4 3 3 3 13 421
342 25 5 5 5 4 3 5 13 421
342 26 3 3 3 4 3 4 8 421
342 27 5 4 2 4 3 5 9 421
343 3 4 4 4 2 2 5 10 118
343 4 5 5 5 4 4 4 13 118
343 6 4 4 3 2 2 2 12 118
343 7 5 5 4 2 2 3 11 118
343 8 5 -999 -999 4 4 4 11 118
343 9 4 4 4 4 4 3 14 118
343 11 4 5 4 2 2 3 11 118
343 14 5 4 4 3 -999 3 12 118
343 15 4 3 3 5 5 3 11 118
343 17 3 4 2 4 -999 5 11 118
343 18 4 4 4 2 2 3 11 118
343 19 5 5 5 4 3 2 12 118
343 20 4 4 5 1 1 3 10 118
343 21 3 2 2 3 3 5 13 118
343 25 4 4 3 1 1 4 11 118
343 26 4 3 -999 4 -999 3 11 118
343 27 4 2 2 4 4 5 11 118
344 3 5 5 5 4 4 3 14 25
345 4 5 3 1 4 5 3 14 106
345 7 5 4 5 5 5 3 12 106
345 9 5 5 4 3 3 3 9 106
345 10 5 5 4 4 3 4 13 106
345 11 5 4 4 5 5 4 12 106
345 22 5 4 3 3 3 4 6 106
346 3 4 3 2 -999 -999 3 5 219
346 4 4 3 3 2 2 4 12 219
346 7 4 3 2 4 4 4 1 219
346 9 4 4 3 3 2 5 -999 219
346 10 4 3 3 2 3 3 5 219
346 11 5 3 3 2 -999 4 2 219
346 12 4 2 2 -999 -999 5 6 219
346 14 5 5 4 5 5 4 11 219
346 15 4 4 1 4 3 3 4 219
346 19 -999 -999 -999 -999 -999 5 3 219
346 20 5 4 4 3 2 3 12 219
346 22 5 -999 -999 4 4 4 5 219
346 25 5 5 2 4 4 4 14 219
346 26 5 3 3 4 4 3 12 219
347 3 3 1 1 -999 -999 3 1 33
347 9 3 3 1 -999 5 3 3 33
347 11 4 4 5 2 1 3 6 33
347 15 5 3 3 1 1 5 1 33
347 17 3 2 1 4 -999 4 1 33
347 22 4 3 2 5 -999 3 3 33
347 25 3 3 4 -999 -999 4 1 33
347 26 3 3 2 -999 -999 3 1 33
348 3 4 3 2 1 1 4 10 80
348 4 4 3 3 4 3 3 14 80
348 5 5 3 4 4 5 4 14 80
348 6 4 4 4 -999 -999 3 13 80
348 8 5 5 5 2 2 3 13 80
348 10 5 5 4 2 2 4 12 80
348 11 4 4 4 2 2 1 11 80
348 12 3 3 1 4 3 5 7 80
348 13 4 3 3 4 4 4 12 80
348 15 4 3 2 2 2 4 12 80
348 16 4 1 3 1 1 4 9 80
348 17 5 3 2 4 3 4 14 80
348 18 4 3 3 2 3 5 12 80
348 19 4 2 2 2 2 4 10 80
348 20 4 3 3 3 3 3 13 80
348 21 3 3 4 3 3 4 11 80
348 22 4 2 2 4 3 3 11 80
348 23 4 3 4 3 3 3 12 80
348 24 3 3 4 3 3 3 10 80
348 26 4 3 1 1 1 3 12 80
348 27 2 3 2 2 1 3 12 80
349 3 4 3 2 2 3 4 10 125
349 5 3 2 3 -999 -999 3 8 125
349 6 3 4 2 2 2 5 10 125
349 7 3 2 1 1 1 5 9 125
349 12 5 3 2 3 3 3 9 125
349 15 4 4 2 2 2 3 13 125
349 18 3 2 1 3 3 3 10 125
349 20 5 5 3 1 1 4 11 125
349 21 3 4 2 3 2 3 9 125
349 22 3 3 4 3 4 3 12 125
349 24 5 4 4 3 3 4 9 125
349 25 3 4 2 4 3 5 13 125
349 26 5 4 4 3 3 5 12 125
350 4 4 4 3 4 4 4 8 10
350 7 3 2 1 4 -999 3 6 10
350 9 3 3 2 4 4 3 5 10
350 11 3 3 3 4 3 4 7 10
351 3 4 5 2 2 3 4 12 252
351 4 4 4 4 4 3 4 13 252
351 5 4 4 3 3 3 5 8 252
351 6 4 3 3 4 5 2 7 252
351 7 3 2 1 4 3 3 4 252
351 8 4 2 2 3 2 3 7 252
351 9 3 3 2 3 3 4 9 252
351 10 4 2 3 -999 -999 5 8 252
351 11 4 3 2 4 3 3 8 252
351 12 3 4 2 4 4 5 8 252
351 13 2 2 2 3 3 3 9 252
351 14 5 5 5 2 2 5 12 252
351 15 5 3 2 3 2 4 6 252
351 16 3 3 2 2 2 3 8 252
351 17 5 3 2 3 3 3 8 252
351 18 5 3 1 2 2 5 11 252
351 19 4 4 4 1 1 4 9 252
351 20 4 4 4 2 1 3 7 252
351 21 3 2 1 3 3 3 12 252
351 22 4 3 2 2 1 5 11 252
351 23 3 2 2 5 5 4 10 252
351 24 1 1 1 2 2 4 10 252
351 25 4 5 2 1 1 4 10 252
351 26 5 4 1 3 3 3 10 252
351 27 5 3 1 2 2 3 6 252
352 3 4 3 3 3 3 3 14 44
352 4 5 4 4 3 3 4 11 44
352 5 4 2 3 3 2 3 10 44
352 6 4 2 2 4 3 3 10 44
352 7 2 2 1 3 3 3 9 44
352 8 4 2 2 3 3 3 9 44
352 9 3 1 1 3 3 4 6 44
352 11 5 4 3 -999 -999 3 11 44
352 12 2 2 2 4 -999 3 11 44
352 13 4 3 3 3 2 3 13 44
352 14 4 3 2 3 3 4 12 44
352 16 4 4 3 -999 -999 3 9 44
352 17 4 3 3 3 3 4 10 44
352 18 4 4 4 3 3 2 10 44
352 19 3 4 2 3 3 3 7 44
352 20 5 3 3 4 3 4 13 44
352 21 3 2 3 4 3 4 12 44
352 22 5 3 3 3 3 4 11 44
352 23 4 5 4 -999 -999 3 11 44
352 24 5 3 2 2 2 4 9 44
352 25 4 2 3 3 3 3 8 44
352 26 5 5 2 4 3 5 12 44
352 27 4 4 4 3 3 4 14 44
353 3 3 3 4 3 3 3 9 386
353 4 2 2 1 5 4 5 7 386
353 6 4 3 2 5 -999 4 8 386
353 7 4 3 3 4 4 4 8 386
353 8 4 4 5 3 3 3 8 386
353 9 5 5 3 3 3 3 9 386
353 11 3 3 3 2 2 3 8 386
353 12 3 1 1 5 5 3 6 386
353 13 3 3 4 1 2 4 11 386
353 14 5 5 5 1 1 5 12 386
353 15 4 2 4 1 2 4 12 386
353 16 4 4 3 1 -999 2 12 386
353 17 4 3 3 3 3 3 12 386
353 18 4 4 4 4 3 3 9 386
353 21 4 3 2 2 2 3 8 386
353 22 4 4 3 4 4 3 13 386
353 23 4 4 2 2 2 5 11 386
353 24 3 3 2 3 2 3 -999 386
353 25 4 3 1 2 3 4 12 386
353 27 4 4 2 3 3 4 12 386
354 3 4 3 2 3 3 3 9 559
354 4 4 3 4 2 3 3 9 559
354 5 3 3 1 1 1 3 10 559
354 7 4 3 3 2 2 3 10 559
354 8 3 2 2 4 2 3 10 559
354 10 2 3 3 3 3 4 9 559
354 11 -999 -999 -999 4 3 5 12 559
354 12 4 3 1 3 3 5 10 559
354 13 3 2 3 4 4 4 14 559
354 14 3 3 -999 4 4 3 10 559
354 16 4 4 4 3 3 3 13 559
354 21 4 4 2 4 3 3 9 559
354 22 3 2 2 2 2 4 10 559
354 25 4 4 3 2 3 4 12 559
354 27 4 3 3 4 4 4 10 559
355 4 3 2 1 3 -999 5 9 189
355 5 5 4 5 5 5 3 7 189
355 6 4 4 3 4 4 5 9 189
355 7 4 3 1 3 3 5 6 189
355 8 4 4 2 3 2 4 12 189
355 9 4 3 2 2 2 4 9 189
355 10 4 1 1 4 3 5 7 189
355 12 4 4 3 3 -999 3 9 189
355 13 4 4 2 3 3 5 9 189
355 14 5 5 4 2 1 3 8 189
355 15 3 4 2 4 4 3 7 189
355 16 3 2 3 5 5 5 7 189
355 17 4 4 4 3 3 5 7 189
355 18 5 2 1 4 4 5 11 189
355 19 3 2 1 3 3 4 6 189
355 20 4 2 2 4 4 5 7 189
355 21 4 2 3 4 4 4 7 189
355 22 4 2 2 4 4 3 1 189
355 24 4 2 2 4 -999 -999 7 189
355 25 5 5 4 2 2 3 12 189
355 27 4 3 3 3 2 4 10 189
356 3 3 3 2 5 -999 3 10 69
356 4 3 3 2 2 2 5 7 69
356 5 4 3 4 3 3 3 4 69
356 6 4 4 2 2 3 3 9 69
356 7 3 3 2 -999 -999 4 5 69
356 8 5 3 3 4 4 3 11 69
356 9 5 3 4 4 4 5 8 69
356 10 5 3 3 2 2 5 11 69
356 12 4 3 3 3 3 3 4 69
356 14 4 4 3 -999 -999 4 8 69
356 15 3 2 3 3 3 4 10 69
356 18 4 1 3 3 3 5 -999 69
356 21 4 3 1 4 4 3 7 69
356 25 5 5 2 1 1 3 11 69
356 26 4 3 2 4 4 5 10 69
356 27 2 2 2 4 -999 5 10 69
357 3 4 4 4 1 1 5 14 1574
357 4 4 4 2 3 3 3 11 1574
357 6 4 4 2 3 3 3 10 1574
357 8 4 2 2 4 4 4 10 1574
357 9 3 3 2 2 1 4 10 1574
357 11 5 4 3 2 1 5 10 1574
357 12 4 3 2 2 2 3 8 1574
357 13 4 2 2 4 3 5 7 1574
357 14 3 2 2 1 1 5 8 1574
357 16 3 2 1 1 1 5 7 1574
357 18 2 2 1 2 2 2 10 1574
357 20 3 3 3 3 3 4 12 1574
357 22 4 2 2 2 2 4 12 1574
357 25 3 4 2 4 4 4 13 1574
357 27 3 2 2 2 1 4 10 1574
358 20 5 5 5 4 4 3 11 714
359 5 5 -999 2 4 2 3 6 46
359 6 3 3 3 3 3 4 11 46
359 7 5 5 5 1 1 4 14 46
359 9 4 2 2 5 -999 4 9 46
359 10 4 2 1 4 4 4 10 46
359 11 5 5 4 1 -999 4 9 46
359 12 4 4 3 4 3 3 -999 46
359 13 4 2 3 4 3 4 9 46
359 14 5 3 2 4 3 3 -999 46
359 15 4 4 4 4 4 3 10 46
359 16 4 5 4 1 2 4 11 46
359 17 4 3 3 5 5 5 11 46
359 18 4 3 4 3 3 4 13 46
359 19 4 3 4 3 3 3 8 46
359 20 4 4 3 4 4 3 10 46
359 21 4 4 2 3 3 5 10 46
359 22 4 4 2 3 4 3 11 46
359 23 4 4 5 2 3 3 13 46
359 26 4 4 3 3 3 4 10 46
359 27 5 5 5 3 3 3 11 46
360 3 4 2 2 2 2 4 4 32
360 4 4 2 2 4 3 3 1 32
360 5 5 1 2 3 3 4 4 32
360 6 5 5 5 4 4 4 12 32
360 7 4 -999 4 3 3 3 9 32
360 8 4 3 3 3 -999 3 3 32
360 9 4 4 2 4 3 4 8 32
360 10 5 2 1 1 1 5 2 32
360 11 5 3 5 1 1 3 1 32
360 12 4 3 4 4 3 4 3 32
360 13 5 2 3 4 4 3 4 32
360 14 4 4 4 3 2 3 7 32
360 15 4 4 4 3 3 4 11 32
360 16 4 2 3 3 3 4 11 32
360 18 4 3 2 4 -999 4 4 32
360 19 4 3 2 4 -999 3 1 32
360 20 4 4 2 4 -999 3 2 32
360 22 5 5 2 5 4 3 13 32
360 23 5 5 3 4 4 3 12 32
360 25 5 4 4 3 3 4 12 32
360 26 5 5 4 3 3 3 8 32
360 27 4 4 2 4 3 4 7 32
361 3 4 3 3 4 3 4 11 28
361 4 4 2 1 3 1 3 9 28
361 5 1 1 1 3 1 3 6 28
361 6 4 2 1 2 1 5 11 28
361 7 5 3 3 2 1 3 8 28
361 8 5 5 4 2 2 5 10 28
361 10 5 3 4 2 3 2 5 28
361 12 5 4 4 4 3 4 10 28
361 13 5 4 3 3 3 4 14 28
361 14 5 5 3 4 4 3 9 28
361 15 4 2 3 5 5 4 6 28
361 16 5 3 4 2 2 4 7 28
361 17 3 2 2 3 3 5 8 28
361 18 4 3 3 -999 -999 4 8 28
361 19 5 5 4 3 3 4 8 28
361 20 3 3 1 3 3 5 6 28
361 21 4 3 2 3 3 3 3 28
361 22 4 3 2 -999 2 3 7 28
361 23 3 2 3 3 3 3 8 28
361 24 -999 -999 -999 -999 -999 -999 -999 28
361 25 5 5 5 3 2 4 10 28
361 26 4 2 2 1 1 4 8 28
361 27 4 2 2 5 5 3 2 28
362 3 4 3 4 4 4 3 12 29
362 4 4 4 4 5 4 3 12 29
362 5 5 2 4 4 -999 5 11 29
362 6 4 2 3 5 5 4 10 29
362 7 5 4 2 3 3 3 11 29
362 8 4 3 5 1 1 4 11 29
362 10 4 3 4 1 1 3 12 29
362 11 4 4 2 5 4 3 9 29
362 12 4 2 1 4 5 3 -999 29
362 13 4 3 3 5 5 4 12 29
362 14 5 3 2 4 4 5 12 29
362 15 4 2 3 4 4 3 13 29
362 16 4 3 2 4 -999 3 9 29
362 17 4 5 4 4 4 5 9 29
362 18 4 3 2 5 4 2 8 29
362 19 2 3 4 3 1 4 9 29
362 20 3 2 1 5 5 4 9 29
362 21 3 2 1 4 4 4 10 29
362 22 5 3 3 5 4 5 6 29
362 23 3 4 4 4 4 3 9 29
362 25 4 4 4 5 5 4 9 29
362 27 4 4 2 2 2 3 9 29
363 3 3 1 1 3 3 5 7 130
363 5 4 5 5 1 3 5 12 130
363 6 3 1 1 4 3 3 8 130
363 8 2 2 2 4 4 5 8 130
363 9 4 4 4 -999 -999 3 10 130
363 12 4 1 1 3 1 5 6 130
363 13 3 2 3 4 3 3 13 130
363 14 3 2 2 4 -999 4 -999 130
363 16 4 2 1 2 2 5 7 130
363 17 4 2 1 3 2 4 12 130
363 18 4 4 4 3 3 3 12 130
363 19 3 1 2 2 2 5 7 130
363 21 3 2 2 3 -999 4 5 130
363 22 5 4 4 4 4 3 11 130
363 23 5 5 4 1 1 5 11 130
363 24 2 1 3 3 3 3 3 130
363 25 4 3 2 3 -999 4 11 130
364 4 4 3 3 2 2 5 4 283
364 5 3 2 2 3 -999 5 5 283
364 7 3 2 1 3 3 3 8 283
364 11 3 3 2 1 1 4 8 283
364 14 5 5 3 5 5 4 11 283
364 15 5 5 1 1 1 -999 7 283
364 16 4 5 4 2 2 4 11 283
364 17 4 2 3 1 2 5 8 283
364 18 4 5 5 1 1 5 8 283
364 21 2 2 2 3 3 4 4 283
364 27 4 4 4 1 1 4 10 283
365 3 5 3 3 4 4 3 12 25
365 6 5 2 3 4 4 3 11 25
365 7 4 3 4 3 3 5 7 25
365 8 5 5 4 2 2 4 10 25
365 14 4 2 3 4 3 3 4 25
365 16 2 2 1 3 3 5 1 25
365 18 3 2 2 4 -999 4 1 25
365 21 4 2 2 3 3 4 4 25
365 22 5 3 4 4 3 3 11 25
365 24 3 3 1 4 4 4 1 25
365 26 4 4 2 4 4 3 12 25
366 3 5 5 2 5 5 3 13 102
366 8 5 5 4 4 4 3 11 102
366 10 4 4 4 3 -999 2 10 102
366 11 5 5 5 -999 -999 3 8 102
366 12 5 5 5 4 3 5 8 102
366 14 4 5 5 3 3 3 11 102
366 15 5 5 4 4 4 4 13 102
366 16 5 4 2 3 4 3 10 102
366 18 4 4 2 4 4 3 9 102
366 21 5 3 2 2 2 5 7 102
366 23 5 3 2 1 1 4 7 102
366 24 4 4 4 2 1 5 6 102
366 25 5 4 4 4 4 4 6 102
367 3 3 2 2 3 3 5 9 107
367 4 4 4 4 4 4 3 9 107
367 5 4 5 3 4 4 4 13 107
367 6 2 5 3 3 2 4 10 107
367 7 4 4 3 4 -999 4 10 107
367 8 4 4 4 3 3 3 10 107
367 10 4 4 2 3 3 4 12 107
367 11 5 5 5 -999 -999 3 11 107
367 13 2 4 2 3 3 3 8 107
367 14 5 5 4 2 2 4 8 107
367 15 4 4 1 3 2 5 7 107
367 18 4 2 2 3 3 3 9 107
367 19 4 2 2 5 5 4 11 107
367 20 5 4 1 3 3 3 11 107
367 21 4 4 2 3 3 3 8 107
367 22 4 5 2 3 3 4 7 107
367 24 4 4 5 4 3 3 10 107
367 25 3 2 3 3 3 5 8 107
367 26 3 3 3 3 3 5 8 107
368 3 5 5 5 4 4 4 13 21
368 4 3 3 2 1 1 4 8 21
368 5 4 4 4 2 2 3 6 21
368 6 5 5 4 3 3 3 12 21
368 7 4 2 2 4 2 5 1 21
368 8 5 5 5 2 2 3 10 21
368 9 4 4 2 3 -999 4 2 21
368 10 5 5 4 1 2 4 12 21
368 11 4 2 3 3 3 4 3 21
368 13 5 5 2 4 3 5 2 21
368 16 5 5 4 3 3 4 12 21
368 17 3 3 2 4 4 3 7 21
368 18 2 2 1 3 3 3 2 21
368 19 4 -999 3 4 4 4 1 21
368 21 4 2 2 3 -999 4 1 21
368 22 4 4 3 4 4 4 6 21
369 3 3 4 5 1 1 5 12 10
369 5 3 4 2 1 1 4 12 10
369 7 5 5 4 2 1 5 12 10
369 8 4 4 4 5 2 4 10 10
369 9 3 3 2 2 2 3 9 10
369 12 4 5 4 1 1 3 12 10
370 6 3 3 3 5 4 3 11 2769
370 9 4 5 2 3 4 5 12 2769
370 10 5 5 3 3 3 3 7 2769
370 11 3 3 3 3 2 4 10 2769
370 12 5 3 5 1 1 4 11 2769
370 13 3 4 3 1 1 3 10 2769
370 15 3 3 2 1 1 5 11 2769
370 17 4 5 4 3 2 4 13 2769
370 19 4 2 1 2 1 5 8 2769
370 20 2 2 2 2 3 3 8 2769
370 23 4 4 -999 2 2 4 9 2769
370 24 3 4 1 1 1 4 10 2769
370 27 4 3 2 2 2 5 12 2769
371 3 4 2 2 4 3 4 6 15
371 4 3 4 2 4 3 3 3 15
371 5 3 3 2 3 3 5 4 15
371 6 4 3 3 4 4 3 3 15
371 7 4 3 3 4 5 2 2 15
371 9 4 2 2 5 5 4 2 15
371 10 3 3 2 3 3 3 1 15
371 11 2 2 2 3 3 3 1 15
371 16 4 4 3 3 3 3 12 15
372 3 4 4 4 4 4 4 14 43
372 4 5 5 4 4 4 4 11 43
372 5 5 4 5 4 3 3 10 43
372 6 -999 3 3 4 -999 3 1 43
372 7 5 5 4 4 3 3 12 43
372 8 5 5 5 5 5 3 14 43
372 10 5 5 4 3 3 3 11 43
372 11 4 4 4 3 3 4 12 43
372 12 5 4 4 -999 -999 3 11 43
372 13 5 5 4 4 2 3 11 43
372 15 5 5 5 -999 4 4 11 43
372 17 5 2 2 3 3 5 6 43
372 18 5 5 4 5 5 4 13 43
372 20 5 4 3 5 4 3 10 43
372 21 3 4 3 3 3 3 7 43
372 22 5 5 4 3 -999 3 1 43
372 24 5 3 1 4 4 3 7 43
372 26 3 3 2 4 3 3 3 43
373 7 4 4 4 4 4 5 13 14
373 8 5 5 4 3 3 4 12 14
373 12 5 4 3 4 -999 4 11 14
373 13 4 4 5 3 2 4 11 14
373 16 4 3 3 4 4 3 12 14
374 8 5 5 4 4 5 3 11 20
374 12 5 4 3 4 -999 3 2 20
374 14 3 3 1 5 5 3 4 20
374 15 5 3 3 4 4 4 2 20
374 17 3 4 4 4 4 5 4 20
374 20 3 2 2 -999 -999 3 10 20
374 21 2 4 2 4 4 4 3 20
374 22 3 2 1 4 4 5 1 20
375 3 5 4 5 5 5 -999 1 53
375 4 4 2 2 4 4 3 4 53
375 6 3 2 2 4 4 3 4 53
375 8 3 3 3 4 3 4 2 53
375 9 5 4 4 3 3 4 8 53
375 11 3 2 1 3 2 3 1 53
375 12 -999 -999 -999 -999 -999 3 1 53
375 13 5 5 3 4 3 4 -999 53
375 14 3 2 3 4 -999 4 4 53
375 15 5 5 5 1 1 5 11 53
375 16 4 3 4 -999 -999 3 1 53
375 17 5 4 2 3 3 3 4 53
375 18 4 1 2 5 4 3 5 53
375 19 5 5 1 2 1 4 1 53
375 20 3 4 2 5 4 3 8 53
375 21 2 4 4 4 3 4 2 53
375 22 3 3 1 5 5 3 4 53
375 23 5 3 3 -999 -999 3 4 53
375 24 3 2 1 4 3 3 4 53
375 25 4 4 2 4 4 4 3 53
375 26 5 3 4 5 5 3 5 53
375 27 5 4 3 5 5 3 4 53
376 3 5 4 3 5 4 3 14 18
376 4 5 5 4 3 2 3 14 18
376 5 5 5 4 4 4 3 14 18
376 7 5 4 4 3 3 4 12 18
376 8 5 5 3 4 4 3 13 18
376 9 4 4 4 2 2 4 13 18
376 10 4 4 4 2 2 2 10 18
376 11 1 2 2 4 4 2 13 18
376 13 2 2 3 3 4 5 8 18
376 15 3 3 1 4 4 3 9 18
376 16 3 4 4 2 1 3 10 18
376 18 4 2 2 3 3 5 13 18
377 3 4 4 4 4 4 3 13 75
377 4 4 3 3 4 4 3 11 75
377 5 4 3 4 3 4 4 11 75
377 6 4 4 -999 -999 -999 4 12 75
377 9 3 2 2 2 2 3 9 75
377 10 3 3 4 1 1 3 11 75
377 11 5 5 4 2 2 2 13 75
377 12 4 5 4 3 3 3 14 75
377 13 4 2 3 2 2 3 5 75
377 14 4 3 3 4 4 4 14 75
377 15 4 2 4 3 2 4 11 75
377 16 2 1 2 2 -999 4 10 75
377 17 4 2 3 5 4 3 5 75
377 18 4 2 2 5 5 4 11 75
377 19 4 3 4 3 3 4 12 75
377 20 4 2 3 3 3 4 11 75
377 21 5 2 2 5 4 5 1 75
377 22 5 3 3 -999 -999 4 10 75
377 23 4 3 4 4 -999 4 11 75
377 24 5 4 2 3 3 3 14 75
377 26 4 3 3 2 2 4 10 75
378 4 5 5 2 3 3 3 14 47
378 5 4 4 4 2 1 4 13 47
378 6 4 4 1 3 3 3 13 47
378 8 4 3 3 3 3 3 13 47
378 9 4 4 4 2 2 5 13 47
378 10 4 4 3 3 3 3 13 47
378 11 4 -999 3 3 2 5 13 47
378 12 5 5 5 2 2 5 13 47
378 13 4 4 4 5 4 4 12 47
378 14 4 3 2 -999 -999 3 9 47
378 15 4 2 1 2 1 4 13 47
378 16 4 2 1 3 3 4 13 47
378 17 2 2 1 4 3 4 13 47
378 19 5 3 2 3 3 5 11 47
378 20 5 4 1 2 3 4 9 47
378 21 3 3 2 3 3 5 8 47
378 22 3 3 1 2 2 4 7 47
378 24 2 4 3 -999 -999 2 6 47
378 26 5 4 2 4 3 3 8 47
378 27 5 3 2 4 3 3 4 47
379 3 4 5 4 4 4 3 10 350
379 4 4 3 3 3 3 3 9 350
379 5 4 4 4 4 3 3 6 350
379 8 5 5 4 4 4 3 12 350
379 9 4 4 3 4 3 3 13 350
379 12 4 2 2 3 3 3 10 350
379 13 4 2 5 3 3 3 6 350
379 14 4 3 2 4 3 3 10 350
379 15 2 2 1 4 3 3 10 350
379 16 4 2 2 3 3 5 10 350
379 17 4 2 2 2 2 4 10 350
379 20 3 5 1 3 2 3 9 350
379 22 3 2 3 4 2 4 7 350
379 23 4 5 4 2 3 4 10 350
379 25 5 2 5 5 4 2 4 350
379 26 4 5 2 2 3 3 12 350
380 3 4 3 2 5 -999 3 7 268
380 4 -999 -999 -999 3 -999 3 6 268
380 5 5 4 4 1 1 5 2 268
380 8 2 2 1 4 3 5 4 268
380 9 3 2 2 3 4 4 3 268
380 11 4 5 3 4 3 3 2 268
380 15 2 1 2 4 1 5 5 268
380 16 4 4 3 4 -999 4 3 268
380 17 5 4 3 3 3 3 -999 268
380 18 4 2 3 3 3 4 5 268
380 19 4 5 3 3 3 3 5 268
380 20 4 4 2 4 4 4 4 268
380 21 4 4 3 4 4 4 4 268
380 22 5 5 4 2 3 4 5 268
380 23 5 2 4 1 2 5 6 268
380 25 5 5 2 3 3 4 2 268
380 26 4 2 2 3 -999 4 3 268
380 27 5 3 2 3 3 4 2 268
381 3 3 2 1 3 2 4 1 221
381 5 3 3 2 3 3 1 2 221
381 6 5 5 5 2 2 5 6 221
381 7 4 3 3 4 3 3 6 221
381 9 3 1 1 4 -999 5 2 221
381 10 3 2 2 2 3 5 5 221
381 12 3 2 2 2 2 4 4 221
